Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10","Regional strain value, cardiac phase_11","Regional strain value, cardiac phase_12","Regional strain value, cardiac phase_13","Regional strain value, cardiac phase_14"
7783,0,-0.0246398840334245,-0.024778321468776,-0.068410379207741,-0.113543916235653,-0.105249279233658,-0.110411188787756,-0.120178635337592,-0.108185293364056,-0.11103658419223,-0.0888083216845386,-0.0622085971513622,-0.045835547887521,-0.0370389172650832
7784,0,-0.0422723992792662,-0.0360541557050894,-0.0817630032454187,-0.122138837725668,-0.110416552191112,-0.112272216514457,-0.126742258082504,-0.108454065025076,-0.118091322562378,-0.0946748417367798,-0.0616782461204095,-0.0610069640347086,-0.0434424562246439
7785,0,0.0117743806865671,-0.0426445962056016,-0.0433250677381251,-0.0812164016974279,-0.0826197945322968,-0.103799882539979,-0.0896845402545349,-0.0817873768665468,-0.070026268291234,-0.0514174883643274,-0.0451600436792996,0.020533895833986,0.0120742529349551
7786,0,-0.0102296932585196,-0.00371224309041551,-0.0670665512768464,-0.0997718295987234,-0.107752696679294,-0.114655144659673,-0.127692314654413,-0.109205858402964,-0.112694655179325,-0.0953753054579198,-0.0684944134338076,-0.0472363944272112,-0.0297635200413919
7787,0,0.0165211378629264,-0.0493392997430612,-0.0449245388863528,-0.100845792456349,-0.089053438563967,-0.121376378136802,-0.100935100365984,-0.0930598704713156,-0.0743962319085109,-0.0481900628229668,-0.0524083517428469,0.0251753442874552,0.000174963520866322
7788,0,-0.00216439513972022,-0.00973153343178157,-0.0578360500645825,-0.102223621700242,-0.107979912633396,-0.115251652537261,-0.119432563240485,-0.1100246008444,-0.1056163042316,-0.0852445296222955,-0.064989531701636,-0.032626314990529,-0.0306215822754795
7789,0,0.0256338249945587,-0.0472731017189574,-0.0449816450496706,-0.117208566804393,-0.0941965062028857,-0.139882972642052,-0.113008622732544,-0.10501167412772,-0.0784339654752011,-0.048647473381549,-0.0584857868144505,0.0262729047796275,-0.0094360164722872
7790,0,0.0154066542543916,-0.050957631545517,-0.0494222955384047,-0.130111177480357,-0.100506466766626,-0.154628253430371,-0.127202815966858,-0.122118006192047,-0.0931475008525613,-0.0654645800237524,-0.0712915239865641,0.0130619421502478,-0.0152737555439018
7791,0,0.00691540239635469,-0.0131217036211513,-0.048501286694604,-0.104047682045533,-0.1078607220055,-0.114928362132358,-0.112196217970737,-0.111430821826412,-0.098299006738911,-0.0752061785505409,-0.0608469521572249,-0.0187205854169398,-0.0325727963843556
7792,0,0.0120136785890701,-0.0598599893675492,-0.0504572182912923,-0.11751980583596,-0.100668782838568,-0.131844640339265,-0.108667480091891,-0.0994980778418723,-0.0795339255300428,-0.048093228815577,-0.0592525114080238,0.0222472127051478,-0.00422591662105232
7793,0,-0.00840832267331448,-0.0276529534410827,-0.0830219887376337,-0.124606788775287,-0.127640603580539,-0.136157547628006,-0.125494381971989,-0.115348778239847,-0.104675788291989,-0.0896976612872213,-0.0683222044804954,-0.0465556366256273,-0.0407841184196164
7794,0,-0.0118865796193071,-0.0539170181753933,-0.0493028561523799,-0.107164739550858,-0.0953861506169814,-0.112731350177784,-0.0974007940244654,-0.0917976456791944,-0.0828108630792993,-0.0628681961920796,-0.0595368830520467,-0.00161370678943895,0.00785517118416279
7795,0,-0.0252889772513994,-0.0522794230694182,-0.114145898184656,-0.156848837394794,-0.150607043052392,-0.16359057152001,-0.139562813522785,-0.121852669958143,-0.112453188020057,-0.10168563911517,-0.0731000865839387,-0.0649693119561076,-0.0535003721198031
7796,0,-0.00862570694986597,-0.0487996098929941,-0.0455135956621022,-0.129876692622595,-0.101126047022023,-0.147976798892717,-0.122269048667325,-0.126571068789083,-0.103255703560449,-0.0867560661022319,-0.0809750168488866,-0.0152963062943523,-0.00872620102083821
7797,0,0.0116903438963434,-0.0457606342513146,-0.036696908340034,-0.126049794112598,-0.0931183156345914,-0.133655582458375,-0.111968802680287,-0.12411612561795,-0.095227730905366,-0.075991098201761,-0.0689297729709698,-0.00320567250159698,-0.007012442158153
7798,0,-0.0257941834852335,-0.0788024959079983,-0.103643920505475,-0.181321366428456,-0.154614153768504,-0.171434642211797,-0.137330479520971,-0.124934472772651,-0.108233714154638,-0.0878161767169704,-0.0619748491978124,-0.0391886308305687,-0.0592499577384331
7799,0,-0.0295165629462062,-0.0754069593207807,-0.10489010330337,-0.176676821492225,-0.152577011435175,-0.165659406085327,-0.136732888547308,-0.124836979917228,-0.112420143815568,-0.0917087496194967,-0.0646603110102957,-0.046917018492153,-0.0597076603968095
7800,0,0.0208858231104452,-0.0584527245390563,-0.0504903075916998,-0.134981319764267,-0.104605978124271,-0.125470663175039,-0.104245282500153,-0.10599725945582,-0.0792042113006728,-0.0519043859525978,-0.0484692717020824,0.0177162296798274,-0.0103130288707284
7801,0,-0.00494252449852361,-0.0686434974684569,-0.0651517697758056,-0.173772556364493,-0.123524167918978,-0.156340398843822,-0.118686085033982,-0.120415535015978,-0.102927138553611,-0.0699372648081145,-0.0551270030106327,0.001028538927214,-0.055829196660253
7802,0,-0.0201384084140968,-0.0864439837740089,-0.0840287601358581,-0.184736382332313,-0.137014183770486,-0.159038640143247,-0.122626437528991,-0.128140785877421,-0.103742087840944,-0.0785481836455607,-0.0570129422243335,-0.01924531633914,-0.0532589815814504
7803,0,-0.0249966452923183,-0.0843203589256221,-0.100552331807002,-0.18976474552519,-0.155347046114075,-0.177401702818322,-0.137677541074729,-0.130662436597951,-0.108174959806665,-0.0869885701075213,-0.0634931209559101,-0.0335506774734059,-0.0584326045012115
7804,0,0.0224207655538615,-0.060109725568401,-0.0498525002291136,-0.139985815690513,-0.107044018045488,-0.127688158864146,-0.105969634239599,-0.109536272400973,-0.0798046948859714,-0.0514883938491926,-0.0504313996567258,0.0159397703159478,-0.0120422340967737
7805,0,-0.00401021917030142,-0.0799404267930379,-0.0751931541935446,-0.174073550224745,-0.138218070064577,-0.154314871726362,-0.11645872221965,-0.121608583680364,-0.100023780024424,-0.0673788182181004,-0.0576787848013914,-0.00234210209536578,-0.0573574101002265
7806,0,0.0224522010313586,-0.0653932455316646,-0.0445534714500792,-0.133199741173335,-0.100610580588118,-0.109455338039883,-0.100759029993319,-0.124258029496723,-0.0853408331319295,-0.0647641068502971,-0.0565038830833251,-0.00356812493136605,-0.00409458061601775
7807,0,-0.00960618717807415,-0.104457945392405,-0.0896757532994917,-0.203025957011993,-0.153157697833116,-0.165855811483619,-0.120469948067607,-0.134342242728703,-0.105717079045669,-0.0733102780241911,-0.057226984160865,-0.007379563872011,-0.0733349662580861
7808,0,0.0188394034273855,-0.0735964340282167,-0.053408346193021,-0.156116745350886,-0.112326021423918,-0.129146347452074,-0.109328572964177,-0.130852207516815,-0.0881186425153812,-0.0646976476883412,-0.056360356542222,-0.00227346671445583,-0.0206209533631918
7809,0,0.00480182703885745,-0.0882827520736188,-0.0780311526020543,-0.190580289764503,-0.15272152327755,-0.170335131065002,-0.126308012834918,-0.119866928775262,-0.102399866772933,-0.0619355418495914,-0.0508302565913238,0.0112330806923071,-0.0806280286147799
7810,0,-0.01176349695731,-0.0889914574480795,-0.0699791602693323,-0.192939823720796,-0.135122960220071,-0.16806952688676,-0.124097460961314,-0.142415908037667,-0.0987026823132799,-0.0757187009434493,-0.0650834934144846,-0.0138325033340826,-0.0440976330229929
7811,0,0.00655880251762109,-0.0879486970842978,-0.0687374767232539,-0.18482131560328,-0.129249699444807,-0.153094847059887,-0.118463806047081,-0.140141460239118,-0.0942264325668608,-0.0691827387755756,-0.0579280368668323,-0.00827299492095634,-0.0429297328589444
7812,0,0.0160868047774989,-0.073775912758026,-0.0695260810012769,-0.170495421028591,-0.151458555914393,-0.166345679693991,-0.128985058450847,-0.107669855595813,-0.0932214399372329,-0.0506546317504875,-0.045067822955281,0.0207931738373297,-0.0762588563225428
7813,0,0.0131357658439752,-0.0984633266404538,-0.0786862576839749,-0.17694080199278,-0.13619848964216,-0.140399897562305,-0.117217445062382,-0.141508894902131,-0.092267257305258,-0.0674640571085983,-0.0570535966417683,-0.0168216735550695,-0.0435032135308819
7814,0,0.00640502110697838,-0.0769163133019352,-0.0693284236499988,-0.174463463858811,-0.154620871725007,-0.172780933791146,-0.128774294325653,-0.10449258096902,-0.0830238633535537,-0.0433740864619537,-0.0375857604329457,0.0177548063977679,-0.0731161139986728
7815,0,-0.0119981945880961,-0.113474690543422,-0.0850338163977657,-0.21590216818671,-0.150494293092681,-0.17209583769744,-0.121399442534641,-0.144738836815178,-0.0955267149382675,-0.0688263767778056,-0.0534744856104291,-0.020654024401024,-0.0637610728337352
7816,0,-0.0138056306113626,-0.09832729459374,-0.0752990301047655,-0.211393028990134,-0.151524156333265,-0.185191114327241,-0.124349467684013,-0.121867045753726,-0.0855636202742015,-0.0523055218513663,-0.039203410990252,0.00203427024542613,-0.0718498343831609
7817,0,-0.00378671853202273,-0.0107806318581286,-0.0582626703505039,-0.0997239086976437,-0.106519593049557,-0.115113707510533,-0.12425650514072,-0.0808702685766878,-0.0500865569347488,-0.0568687139307332,-0.0181567240952482,0.0539604262284896,-0.000765274125734905
7818,0,-0.00963791128263047,-0.0108620776404336,-0.0447348146874225,-0.0930599640185176,-0.0911216646804404,-0.108934979099447,-0.1137118173477,-0.0715272164777099,-0.0426767672199817,-0.0458086967075224,-0.000934336703947936,0.0643210532418839,0.00485652874773468
7819,0,0.00352165465207444,-0.0263728929227727,-0.0242847315024141,-0.0888070867489379,-0.094990653882192,-0.122873138991454,-0.104131585191134,-0.0529093940353502,-0.0321535438712706,-0.0388595815584925,0.0127678727228309,0.0542278168115562,-0.0120216366250028
7820,0,0.000133593730877513,0.0274947598325275,-0.0116326432691727,-0.0775272459292162,-0.0774890803385755,-0.105412386186677,-0.0943321929666688,-0.0652402970370082,-0.0129242047090324,-0.0323528526691182,0.0229440453559036,0.0531997976241894,-0.00555427464593139
7821,0,-0.00448992359015787,-0.0644644461108831,-0.053022302448298,-0.114137385805822,-0.0956924181646728,-0.110204268109439,-0.122244106354761,-0.0787108543109851,-0.0757489359767302,-0.0520696981509678,-0.0330597942741965,0.0871432703772619,0.0171792098410062
7822,0,-0.00243070915654553,-0.0230209323256311,-0.0554416395950543,-0.106090092940709,-0.103734596028842,-0.113902706520189,-0.123357664107775,-0.0826938110338507,-0.0558321399300359,-0.054626731621389,-0.0255392968495063,0.0652510787627776,0.00615548530691767
7823,0,0.00502562935750794,0.0284100938252247,0.011268799629772,-0.0692483794448194,-0.0562105022596389,-0.0991584139077293,-0.0768204948044036,-0.0517148513306216,-0.00834954000961918,-0.0221891394433812,0.033659851215242,0.0555263258716354,-0.00817700205031358
7824,0,0.0138659668438892,-0.0057195643789244,0.0228631569194546,-0.0716156461660858,-0.0532922999749804,-0.111817492584246,-0.070201586830314,-0.0326516771751244,-0.0146325825742908,-0.0190878536941164,0.0338773643998873,0.0473345506738589,-0.0194611863305681
7825,0,0.0032604311044564,-0.0482413355691289,-0.0495483264114893,-0.111103663675829,-0.0952930396601244,-0.107210233250063,-0.125418684858531,-0.0880540972947006,-0.0747985983902704,-0.0559082422750482,-0.0434504415162253,0.0801243783187644,0.0143591285827145
7826,0,0.00986003902915877,0.00227324775102455,0.0322450844484412,-0.0708537644670034,-0.0373593547630908,-0.105724740659288,-0.0563104743327453,-0.0269512311862417,-0.0170558403282388,-0.0106947567670623,0.0424791412320218,0.0503313575579012,-0.0128621719402195
7827,0,0.00367519194095589,-0.0164464083834347,-0.0395254173462509,-0.102695911573472,-0.0913101264160517,-0.10515995517885,-0.120240920983905,-0.0927339820166438,-0.0613467692336633,-0.0546149212389889,-0.0479074645367538,0.0739778078741167,0.0152366608552339
7828,0,0.000457901556313534,-0.0284825985064034,0.025604969362214,-0.0703168787086152,-0.0296210121773934,-0.102157021728956,-0.0648793169894157,-0.0233108296078289,-0.0344135820787075,-0.0145894341999951,0.0361718804143327,0.055603000197743,-0.00782529401746579
7829,0,0.00261372984744135,-0.0104743954273139,-0.0324371479909119,-0.101101332929067,-0.0865226944123945,-0.105331141930984,-0.121508059284869,-0.0969970799492023,-0.0677834928125775,-0.0580040805638489,-0.0570518627200636,0.0752696672962316,0.014575349660539
7830,0,-0.00717226716731012,-0.0381629538369254,0.0259210174732296,-0.0742033541273945,-0.0215089582782533,-0.100773078090966,-0.0606212298089721,-0.0182370185297961,-0.0414197075818812,-0.0118345252452852,0.0383772050118627,0.0625186696696922,0.00110709210005733
7831,0,0.0106122921756293,-0.00555504335290458,-0.0341476292300161,-0.0986330297438041,-0.0937892262246277,-0.115056977086744,-0.128686493218434,-0.103984603962879,-0.0654871067599448,-0.0600294477407616,-0.0572093482725151,0.0591464445977496,0.00841328408041209
7832,0,-0.00947802814595122,-0.000957873153475952,0.0468062260419426,-0.0648430685698347,0.00511381152608914,-0.0856545396540377,-0.0319587297586784,-0.00817516505151072,-0.0323038783203369,0.00155537269640793,0.0587078409914727,0.0602977168970977,0.0043656158886034
7833,0,0.0144416844598334,-0.00271527101879687,-0.037571662168532,-0.0968316842488163,-0.100590166964672,-0.125062264273147,-0.134671862838852,-0.109251767565641,-0.0630161467447973,-0.0612404745541933,-0.0563667230460193,0.043562013600918,0.00551453785435774
7834,0,-0.0129426195940598,0.00135787404038412,0.0494507971824563,-0.0566305103651288,0.0180153199155233,-0.0741413704722321,-0.0316137497406349,-0.00827414577187413,-0.0392629499367115,-0.000967885942197322,0.0545314952499731,0.0556138736974063,0.00212970055292749
7835,0,0.0135798790662414,0.00164485858577645,-0.0349475883260379,-0.0938542853925579,-0.0976414673841783,-0.127857424233125,-0.137169538611108,-0.115566436735302,-0.0670208286602276,-0.0649199019084501,-0.061767075936662,0.0345990611784317,0.00146653752703663
7836,0,-0.0139426919431028,-0.0132811644706329,0.0358868917827695,-0.0568688216675676,0.0105387714916683,-0.0753027637003533,-0.053139963418479,-0.0169256770979188,-0.0515517812633538,-0.0129442675150946,0.033585758311409,0.053472181041146,0.00356237407528037
7837,0,0.0101653438552525,0.0051853955077672,-0.0336494623032204,-0.0908015458172764,-0.094328456415924,-0.129421235612735,-0.137640458863094,-0.118764276230221,-0.0702730845351806,-0.0677252090732078,-0.065214067931717,0.0290806273091959,2.3979099631033e-05
7838,0,-0.0187645715050762,-0.00378011733688921,0.0422302301305086,-0.0549488393184647,0.0234350785194011,-0.0652097860132728,-0.0414034836932687,-0.014359090665513,-0.0504120506947214,-0.00987534708205695,0.0398474380721709,0.0496549503154289,0.00343492565212777
7839,0,0.00580647952378199,0.00694324498334153,-0.0327004801497626,-0.0880998622311169,-0.091011361878449,-0.131170080514461,-0.137670258320337,-0.121228052009541,-0.0738549067106742,-0.0705414928144976,-0.0683748762323725,0.0236983152032286,-0.00181595684860014
7840,0,-0.0168783182366382,-0.000175263550479254,0.0359951539891932,-0.0541228401635085,0.0197370384616067,-0.0640056123861694,-0.0504569410125433,-0.0214050644454423,-0.0553208418785001,-0.0172143600314641,0.0266018378296196,0.044882851670107,0.00317937509071609
7841,0,0.00306725560149235,-0.00332695696147001,-0.0417465369455534,-0.0876215670428184,-0.0996293664192813,-0.142472128468631,-0.140348656552348,-0.121534999379583,-0.0691335352360425,-0.0684834660874919,-0.0654916121714346,0.0113835527913211,-0.00255577688275388
7842,0,-0.0226708752953997,0.00745103915234191,0.040970025670924,-0.0538112810317094,0.0309820459817345,-0.054476672027536,-0.040137398971933,-0.0200919648710655,-0.0546836880113389,-0.0153485779256267,0.0326120706834707,0.0411008696695752,0.00173719206077805
7843,0,0.00494268764467631,-0.0219115375744284,-0.0555523136136099,-0.0870627757907396,-0.107350542805849,-0.143376301106486,-0.14190617589515,-0.122585760866537,-0.0675655821238794,-0.0685370412315435,-0.0663800105266877,0.00507283440676942,-0.00440938671672486
7844,0,-0.0195391578860498,0.00327711688825327,0.0276624785266193,-0.0587873897846347,0.0176235261548157,-0.0586699712062558,-0.0580757993901291,-0.0336450502204403,-0.0635653013089096,-0.0286579447742155,0.0107970667840582,0.0308168926384953,-0.00010230072589934
7845,0,-0.0143453115135374,0.00528137259899419,-0.0508568224070926,-0.0799887405697605,-0.103937044400372,-0.149474431850788,-0.129368334942928,-0.103845046896745,-0.0538816554360825,-0.0625791109282153,-0.0501912219572459,0.00542804511518202,0.00751764343067141
7846,0,-0.0244281512473089,-0.0072901341767494,0.0215472256818863,-0.0637273897894984,0.00973187019159849,-0.0576051423359821,-0.0574389643283405,-0.0379232069861449,-0.0622988514718803,-0.0278386830004501,0.00720085988532504,0.0240893794113031,-0.00165671625298625
7847,0,-0.0217897892958039,0.0163652047284217,-0.0556867638197955,-0.0700573164717206,-0.107208499657637,-0.147176062424684,-0.11686394566706,-0.0874876672998007,-0.0414893200851846,-0.0582816454081753,-0.0360912715571808,5.62550607965395e-05,0.018665580653737
7848,0,-0.0245236914142513,-0.00448975173312838,0.0169080292206383,-0.0593571671663403,0.00166358835770519,-0.0587229541565328,-0.0608565470925567,-0.0440800243542274,-0.0611953545149756,-0.0272752811053766,-0.000515952944477482,0.00866493785881417,-0.00798795712630151
